entry_time,exit_time,direction,entry_price,exit_price,rsi_at_entry,gross_profit_bps,net_profit_bps,mfe_bps,mae_bps,exit_bar,exit_reason,is_winner,hold_hours
2024-04-10 06:30:00,2024-04-10 08:00:00,SHORT,69457.42,69008.37226,83.61714915356139,64.65079468831382,56.65079468831382,94.65079468831382,-8.289971035492211,6,TRAILING_STOP,True,1.5
2024-04-11 12:30:00,2024-04-11 13:15:00,LONG,69992.75,70854.1745,19.610928834818637,123.07338974393826,115.07338974393826,143.07338974393826,0.0,3,TRAILING_STOP,True,0.75
2024-04-13 05:30:00,2024-04-13 06:45:00,SHORT,67669.44,67461.63832,90.97381823530398,30.708349293269997,22.708349293269997,60.70834929327,0.0,5,TRAILING_STOP,True,1.25
2024-04-14 06:45:00,2024-04-14 07:45:00,SHORT,64833.92,64438.15176,86.0039884584661,61.043392100924464,53.043392100924464,91.04339210092446,-0.48585678607763577,4,TRAILING_STOP,True,1.0
2024-04-16 08:15:00,2024-04-16 08:45:00,SHORT,63369.99,63267.12997,85.45427945989273,16.23166265293733,8.231662652937331,46.23166265293733,-7.102731119257244,2,TRAILING_STOP,True,0.5
2024-04-25 18:15:00,2024-04-25 18:45:00,SHORT,64733.85,64646.411550000004,83.89679167436384,13.50737674338842,5.50737674338842,43.50737674338842,0.0,2,TRAILING_STOP,True,0.5
2024-04-29 17:30:00,2024-04-29 19:30:00,SHORT,63184.22,62735.922660000004,80.96770437488759,70.95083867459287,62.95083867459287,100.95083867459287,0.0,8,TRAILING_STOP,True,2.0
2024-05-09 03:00:00,2024-05-09 03:30:00,SHORT,61664.64,61608.23392,83.25946877271926,9.147232514452604,1.1472325144526039,39.147232514452604,-8.979214019574691,2,TRAILING_STOP,True,0.5
2024-05-16 17:30:00,2024-05-16 18:00:00,LONG,64730.03,65064.99994,19.996395083796216,51.74876946604232,43.74876946604232,71.74876946604232,-10.818780711209131,2,TRAILING_STOP,True,0.5
2024-05-21 17:15:00,2024-05-21 17:30:00,LONG,69594.66,69803.53068,19.37197016165706,30.012457852369366,22.012457852369366,50.012457852369366,0.0,1,TRAILING_STOP,True,0.25
2024-05-27 20:00:00,2024-05-27 22:00:00,LONG,69260.02,69749.37996,14.997320329569789,70.65547483237661,62.65547483237661,90.65547483237661,0.0,8,TRAILING_STOP,True,2.0
2024-05-28 22:15:00,2024-05-29 00:30:00,SHORT,68572.52,68471.75756,85.44162963443432,14.694288615907716,6.694288615907716,44.694288615907716,-8.948190907961466,9,TRAILING_STOP,True,2.25
2024-05-31 19:45:00,2024-05-31 23:30:00,SHORT,67854.26,67442.75278000001,83.78422735299804,60.64574574978674,52.64574574978674,90.64574574978674,0.0,15,TRAILING_STOP,True,3.75
2024-06-25 00:00:00,2024-06-25 01:00:00,SHORT,60293.3,60443.1399,85.39063715070785,-24.851832624852037,-32.85183262485204,5.148167375147964,-61.53254175837116,4,TRAILING_STOP,False,1.0
2024-06-25 03:30:00,2024-06-25 04:45:00,SHORT,61350.0,61344.100000000006,87.4823532750191,0.9616951915235674,-7.038304808476433,30.961695191523567,-40.565607171964565,5,TRAILING_STOP,False,1.25
2024-06-29 00:30:00,2024-06-29 00:45:00,SHORT,60657.95,60741.97385,86.52070783775044,-13.852075449302674,-21.852075449302674,16.147924550697326,-25.05524832276778,1,TRAILING_STOP,False,0.25
2024-06-29 01:45:00,2024-06-29 07:00:00,SHORT,60991.56,60886.50468,83.87895116067816,17.224566808915668,9.224566808915668,47.22456680891567,0.0,21,TRAILING_STOP,True,5.25
2024-06-29 07:30:00,2024-06-29 11:30:00,SHORT,61115.99,61073.37797,81.49129986122492,6.972320991609422,-1.027679008390578,36.97232099160942,-17.672952692086316,16,TRAILING_STOP,False,4.0
2024-07-01 09:15:00,2024-07-01 10:30:00,LONG,62886.13,62852.21774,19.85795319128637,-5.392645405274488,-13.392645405274488,14.607354594725512,-16.70956695856375,5,TRAILING_STOP,False,1.25
2024-07-01 10:45:00,2024-07-01 11:45:00,LONG,62840.0,62732.32,17.08331479916393,-17.135582431572246,-25.135582431572246,2.8644175684277533,-39.29503500954811,4,TRAILING_STOP,False,1.0
2024-07-01 11:15:00,2024-07-01 12:00:00,LONG,62812.04,62720.895919999995,17.816955162140303,-14.510606565238778,-22.510606565238778,5.489393434761221,-34.861150823950496,3,TRAILING_STOP,False,0.75
2024-07-01 22:30:00,2024-07-01 23:15:00,LONG,62881.35,62911.4173,15.916246153300449,4.781592634382331,-3.2184073656176686,24.78159263438233,-5.033288884542309,3,TRAILING_STOP,False,0.75
2024-07-03 23:30:00,2024-07-04 00:30:00,SHORT,60353.59,60389.630769999996,82.94809407948091,-5.971603346214067,-13.971603346214067,24.028396653785933,-20.26722851118003,4,TRAILING_STOP,False,1.0
2024-07-04 00:30:00,2024-07-04 01:15:00,SHORT,60365.72,60081.097160000005,83.5244899044514,47.149746578024946,39.149746578024946,77.14974657802495,-21.9445738409152,3,TRAILING_STOP,True,0.75
2024-07-08 20:00:00,2024-07-08 20:15:00,SHORT,56477.3,56394.431899999996,81.31303052074169,14.672815449747581,6.672815449747581,44.67281544974758,0.0,1,TRAILING_STOP,True,0.25
2024-07-16 06:00:00,2024-07-16 06:30:00,LONG,63654.92,63753.30016,19.764822962497576,15.455232682721515,7.455232682721515,35.455232682721515,-38.3191118612667,2,TRAILING_STOP,True,0.5
2024-07-16 06:45:00,2024-07-16 10:30:00,LONG,63430.02,63533.13996,15.932658470255419,16.25728007022593,8.257280070225931,36.25728007022593,-166.6056545465379,15,TRAILING_STOP,True,3.75
2024-07-16 07:45:00,2024-07-16 08:15:00,LONG,62914.0,62965.562,19.396403111567878,8.195632132752554,0.19563213275255364,28.195632132752554,-56.1051594239761,2,TRAILING_STOP,True,0.5
2024-07-21 06:30:00,2024-07-21 07:15:00,LONG,66800.0,66686.4,17.049606235284813,-17.005988023952096,-25.005988023952096,2.9940119760479043,-31.12275449101709,3,TRAILING_STOP,False,0.75
2024-07-24 09:00:00,2024-07-24 13:00:00,SHORT,66437.01,66346.01103,89.97125356791109,13.697029712805815,5.697029712805815,43.697029712805815,-24.533012548277725,16,TRAILING_STOP,True,4.0
2024-08-01 21:15:00,2024-08-02 01:30:00,SHORT,64719.99,64742.169969999995,84.54484847439909,-3.427066351525095,-11.427066351525095,26.572933648474905,-145.2086132893409,17,TRAILING_STOP,False,4.25
2024-08-01 21:45:00,2024-08-01 22:00:00,SHORT,65083.25,65064.73975,81.16116151178686,2.844088148640708,-5.155911851359292,32.84408814864071,-47.96472210591792,1,TRAILING_STOP,False,0.25
2024-08-03 12:45:00,2024-08-03 14:15:00,SHORT,62108.02,62030.81406,85.03151943797192,12.43091310912807,4.4309131091280705,42.43091310912807,-0.6408190117803146,6,TRAILING_STOP,True,1.5
2024-08-05 10:00:00,2024-08-05 10:30:00,SHORT,52667.8,50829.663400000005,81.45987822502316,349.0057682303038,341.0057682303038,379.0057682303038,0.0,2,TRAILING_STOP,True,0.5
2024-08-05 16:30:00,2024-08-05 17:00:00,SHORT,55461.76,53933.865280000005,86.63431728296247,275.48615839093435,267.48615839093435,305.48615839093435,0.0,2,TRAILING_STOP,True,0.5
2024-08-09 02:30:00,2024-08-09 02:45:00,LONG,61279.48,61326.291040000004,18.530876821603854,7.638942105904835,-0.36105789409516476,27.638942105904835,-7.176953851436598,1,TRAILING_STOP,False,0.25
2024-08-22 03:00:00,2024-08-22 05:15:00,LONG,60186.49,60729.62702,19.639091996399415,90.24234840742534,82.24234840742534,110.24234840742534,0.0,9,TRAILING_STOP,True,2.25
