entry_time,exit_time,direction,entry_price,exit_price,rsi_at_entry,gross_profit_bps,net_profit_bps,mfe_bps,mae_bps,exit_bar,exit_reason,is_winner,quarter
2025-05-05 19:15:00,2025-05-05 20:45:00,SHORT,94804.87,94160.41461,80.36843147797038,67.97703430214032,59.977034302140325,97.97703430214032,0.0,6,TRAILING_STOP,True,2025Q2
2025-05-12 23:15:00,2025-05-13 01:00:00,SHORT,102916.43,102474.13928999999,82.37734590835511,42.97571437330207,34.97571437330207,72.97571437330207,-18.105952567535724,7,TRAILING_STOP,True,2025Q2
2025-05-19 03:30:00,2025-05-19 06:00:00,LONG,104217.4,103110.92,16.56487568346475,-106.17037078261366,-114.17037078261366,0.0,-163.45926879772466,10,TIME_EXIT,False,2025Q2
2025-05-20 08:30:00,2025-05-20 10:30:00,LONG,104895.24,105206.86952000001,18.114204840852395,29.708642641934773,21.708642641934773,49.70864264193477,0.0,8,TRAILING_STOP,True,2025Q2
2025-05-21 10:00:00,2025-05-21 12:00:00,LONG,106200.03,106529.30993999999,16.24403970287689,31.00563530914328,23.00563530914328,51.00563530914328,-3.90395369944734,8,TRAILING_STOP,True,2025Q2
2025-05-24 11:30:00,2025-05-24 14:00:00,SHORT,109337.01,108725.04,89.83013798442525,55.97098365868988,47.97098365868988,72.89480478750926,-1.7706721630672526,10,TIME_EXIT,True,2025Q2
2025-05-25 20:00:00,2025-05-25 21:00:00,SHORT,107717.02,107732.24106,87.28660388265655,-1.4130598859857493,-9.41305988598575,28.58694011401425,-18.327651470491688,4,TRAILING_STOP,False,2025Q2
2025-05-28 23:30:00,2025-05-29 00:15:00,SHORT,107956.55,107744.98964999999,81.56990402879083,19.596805381424986,11.596805381424986,49.596805381424986,-5.878290849419683,3,TRAILING_STOP,True,2025Q2
2025-05-29 09:00:00,2025-05-29 10:45:00,SHORT,108492.5,108673.62749999999,81.34857959621189,-16.69493282945772,-24.69493282945772,13.305067170542278,-33.610618245500305,7,TRAILING_STOP,False,2025Q2
2025-05-31 14:15:00,2025-05-31 15:15:00,SHORT,104404.41,104601.27322999999,87.13922546594945,-18.855834729586057,-26.855834729586057,11.144165270413943,-36.364364302236226,4,TRAILING_STOP,False,2025Q2
2025-06-06 05:45:00,2025-06-06 08:15:00,SHORT,102883.72,103402.18,81.15514497535261,-50.39281239053096,-58.39281239053096,0.0,-58.8314652697238,10,TIME_EXIT,False,2025Q2
2025-06-06 11:30:00,2025-06-06 13:00:00,SHORT,103852.99,103825.25897,80.83912768647271,2.670219701908259,-5.329780298091741,32.67021970190826,-43.04257393070674,6,TRAILING_STOP,False,2025Q2
2025-06-13 23:30:00,2025-06-14 02:00:00,SHORT,105874.27,105468.01,80.21331604455968,38.371929270445904,30.371929270445904,47.25132933620265,-35.6772235596048,10,TIME_EXIT,True,2025Q2
2025-06-14 00:00:00,2025-06-14 02:30:00,SHORT,106066.59,105320.01,80.91384512781246,70.38785728852052,62.38785728852052,71.06007650476855,-17.48052803432292,10,TIME_EXIT,True,2025Q2
2025-06-17 00:15:00,2025-06-17 00:30:00,LONG,106231.9,106781.3162,19.54844449630258,51.718570410583325,43.718570410583325,71.71857041058333,0.0,1,TRAILING_STOP,True,2025Q2
2025-06-17 07:15:00,2025-06-17 08:30:00,LONG,106718.34,106609.34332,19.71065342920552,-10.213490951976732,-18.21349095197673,9.786509048023268,-22.18362841850714,5,TRAILING_STOP,False,2025Q2
2025-06-27 22:15:00,2025-06-28 00:45:00,SHORT,107166.58,107064.19,80.00117588264715,9.554284554009227,1.554284554009227,29.765809452910155,-1.082427002895051,10,TIME_EXIT,True,2025Q2
2025-07-02 04:30:00,2025-07-02 05:30:00,SHORT,106225.98,106526.62794,84.4552818647719,-28.302675108292828,-36.30267510829283,1.6973248917071733,-37.184876995251074,4,TRAILING_STOP,False,2025Q3
2025-07-02 05:30:00,2025-07-02 08:00:00,SHORT,106454.45,107373.58,81.45638635954901,-86.34021405399254,-94.34021405399254,0.0,-90.87266901477624,10,TIME_EXIT,False,2025Q3
2025-07-04 23:00:00,2025-07-05 01:30:00,SHORT,108254.95,107981.14,92.25282345948031,25.293069739535948,17.293069739535948,33.28623771938341,0.0,10,TIME_EXIT,True,2025Q3
2025-07-08 06:15:00,2025-07-08 08:45:00,SHORT,108237.58,108262.36,83.19610237823174,-2.289408170433858,-10.289408170433859,4.722943731742278,-26.554547875146344,10,TIME_EXIT,False,2025Q3
2025-07-08 06:45:00,2025-07-08 09:15:00,SHORT,108315.99,108387.89,80.11791353007757,-6.637985767382468,-14.637985767382467,9.227631118915282,-19.29631996162291,10,TIME_EXIT,False,2025Q3
2025-07-08 07:45:00,2025-07-08 10:15:00,SHORT,108417.16,108527.03,84.30377123912116,-10.134004616980867,-18.134004616980867,17.34135076034175,-24.243394680325192,10,TIME_EXIT,False,2025Q3
2025-07-14 16:00:00,2025-07-14 16:30:00,LONG,119878.22,119815.35356,18.413302448709373,-5.244191980828592,-13.244191980828592,14.755808019171408,-56.408912311177225,2,TRAILING_STOP,False,2025Q3
2025-07-15 23:15:00,2025-07-16 00:30:00,SHORT,117833.01,117778.76903000001,83.45880020127854,4.603206690552227,-3.396793309447773,34.60320669055223,-7.382481360698946,5,TRAILING_STOP,False,2025Q3
2025-07-25 19:15:00,2025-07-25 19:30:00,SHORT,116655.99,116971.65797,80.30238132125557,-27.059730923375394,-35.0597309233754,2.9402690766246047,-28.95007791713063,1,TRAILING_STOP,False,2025Q3
2025-07-31 00:15:00,2025-07-31 02:45:00,SHORT,117896.23,118447.52,82.99341601592332,-46.760613125628204,-54.760613125628204,0.0,-54.80752013868497,10,TIME_EXIT,False,2025Q3
2025-08-03 04:00:00,2025-08-03 06:30:00,SHORT,113604.2,113477.99,83.71192226890747,11.109624468108738,3.1096244681087377,23.162876020428772,-4.823765318536015,10,TIME_EXIT,True,2025Q3
2025-08-11 12:00:00,2025-08-11 14:30:00,LONG,120561.53,120345.41694,19.41940684442484,-17.92554059325601,-25.92554059325601,2.0744594067439888,-97.7608694912876,10,TRAILING_STOP,False,2025Q3
2025-08-11 19:45:00,2025-08-11 21:30:00,LONG,119166.01,118934.29798,14.742963501419041,-19.44447246324603,-27.44447246324603,0.55552753675397,-66.515611288823,7,TRAILING_STOP,False,2025Q3
2025-08-14 06:15:00,2025-08-14 07:00:00,LONG,121738.39,121686.14322,14.42722041221704,-4.291725888604578,-12.291725888604578,15.708274111395422,-12.764256205458231,3,TRAILING_STOP,False,2025Q3
2025-08-14 08:00:00,2025-08-14 08:30:00,LONG,121725.31,121802.44938,18.87900404664832,6.337168498482075,-1.6628315015179247,26.337168498482075,-5.079469503918434,2,TRAILING_STOP,False,2025Q3
2025-08-15 04:30:00,2025-08-15 06:15:00,SHORT,119172.77,118987.09831,85.0606519554419,15.580043159188321,7.580043159188321,45.58004315918832,-0.18124945824360217,7,TRAILING_STOP,True,2025Q3
2025-08-17 04:30:00,2025-08-17 07:00:00,SHORT,117771.38,118005.82,86.07632093933444,-19.906364347603155,-27.906364347603155,0.0,-39.01117572028131,10,TIME_EXIT,False,2025Q3
2025-08-23 04:00:00,2025-08-23 06:15:00,LONG,115568.77,115803.39245999999,18.819883900824124,20.301545131958633,12.301545131958633,40.30154513195863,0.0,9,TRAILING_STOP,True,2025Q3
2025-08-29 12:45:00,2025-08-29 14:15:00,SHORT,110550.0,108631.65,82.04317787036213,173.527815468114,165.527815468114,203.527815468114,-20.856625961104204,6,TRAILING_STOP,True,2025Q3
2025-08-31 00:45:00,2025-08-31 03:15:00,SHORT,109206.01,109221.09,80.19621116877792,-1.3808763821699692,-9.38087638216997,5.8980270408184445,-25.09110991235824,10,TIME_EXIT,False,2025Q3
2025-09-07 02:15:00,2025-09-07 04:45:00,SHORT,110529.57,110557.76,82.72919048616087,-2.5504487170254775,-10.550448717025478,3.583656391678768,-18.415886355116402,10,TIME_EXIT,False,2025Q3
2025-09-07 03:30:00,2025-09-07 06:00:00,SHORT,110710.0,110585.23,83.4139846890445,11.269984644567254,3.269984644567254,19.87535001354833,0.0,10,TIME_EXIT,True,2025Q3
2025-09-20 07:45:00,2025-09-20 10:15:00,SHORT,115925.67,115732.83,81.79720199529672,16.634797107491075,8.634797107491075,22.56273351708881,-3.70064714743583,10,TIME_EXIT,True,2025Q3
2025-09-23 08:00:00,2025-09-23 10:30:00,SHORT,113090.13,112840.48,86.22956813780621,22.075312850025792,14.075312850025792,23.12403390110254,-16.92190114203559,10,TIME_EXIT,True,2025Q3
2025-09-30 09:45:00,2025-09-30 12:15:00,LONG,112983.66,113085.52,16.90704744986816,9.015462943933713,1.0154629439337128,13.433800958474777,-28.976756461952057,10,TIME_EXIT,True,2025Q3
2025-09-30 11:30:00,2025-09-30 12:45:00,LONG,112927.44,113030.13512000002,19.43542382815619,9.09390312930169,1.0939031293016903,29.09390312930169,0.0,5,TRAILING_STOP,True,2025Q3
2025-10-05 09:00:00,2025-10-05 11:30:00,LONG,124596.0,123349.95,16.367415568944466,-100.00722334585403,-108.00722334585403,0.0,-166.59924877203076,10,TIME_EXIT,False,2025Q4
2025-10-10 00:00:00,2025-10-10 02:30:00,SHORT,121662.41,121220.95,80.04581762461392,36.2856530624378,28.285653062437802,48.97650802741788,-17.402252676073175,10,TIME_EXIT,True,2025Q4
2025-10-11 11:30:00,2025-10-11 12:15:00,SHORT,112350.0,112375.03000000001,82.25048981480607,-2.227859368045923,-10.227859368045923,27.772140631954077,-10.383622607921986,3,TRAILING_STOP,False,2025Q4
2025-10-12 06:30:00,2025-10-12 09:00:00,SHORT,111933.62,111200.52,80.97559643300983,65.49417413642044,57.49417413642044,70.91256407145592,-0.020547892582271292,10,TIME_EXIT,True,2025Q4
2025-10-13 11:30:00,2025-10-13 12:45:00,LONG,113643.33,114521.68334,15.21217259028019,77.29035571203337,69.29035571203337,97.29035571203337,0.0,5,TRAILING_STOP,True,2025Q4
2025-10-21 07:15:00,2025-10-21 07:30:00,SHORT,109339.48,108250.07844,80.36130854392087,99.63478516634598,91.63478516634598,129.63478516634598,0.0,1,TRAILING_STOP,True,2025Q4
2025-10-22 22:00:00,2025-10-22 23:00:00,SHORT,108705.76,108649.70727999999,82.8401957163949,5.156370738772104,-2.843629261227896,35.156370738772104,-21.578433378323925,4,TRAILING_STOP,False,2025Q4
2025-10-23 16:00:00,2025-10-23 18:30:00,LONG,109651.95,110219.75,18.005924828735502,51.782024852271476,43.782024852271476,57.90412300009326,-17.269186731289373,10,TIME_EXIT,True,2025Q4
2025-10-27 15:45:00,2025-10-27 16:15:00,LONG,114402.28,114398.18544,12.037915860318137,-0.35790895076510765,-8.357908950765108,19.642091049234892,-21.97508651051309,2,TRAILING_STOP,False,2025Q4
2025-10-29 01:30:00,2025-10-29 04:00:00,SHORT,113284.21,112937.79,82.07809536057599,30.579725100260028,22.579725100260028,45.51207975056733,-30.00506425387871,10,TIME_EXIT,True,2025Q4
2025-10-29 02:00:00,2025-10-29 04:30:00,SHORT,113444.21,112894.85,83.73231335135904,48.42556530650622,40.42556530650622,59.55173913238954,-15.858896632978354,10,TIME_EXIT,True,2025Q4
2025-10-30 02:30:00,2025-10-30 05:00:00,SHORT,111366.72,109912.22,85.42206123148421,130.60454685205778,122.60454685205778,138.0286678102765,0.0,10,TIME_EXIT,True,2025Q4
2025-11-04 23:30:00,2025-11-05 00:45:00,SHORT,101998.3,101805.9949,82.49526354086649,18.853755405727632,10.853755405727632,48.85375540572763,-32.08190724747333,5,TRAILING_STOP,True,2025Q4
2025-11-11 00:45:00,2025-11-11 02:00:00,LONG,105073.09,105117.60382,17.52177609825219,4.236462447235873,-3.7635375527641273,24.236462447235873,-24.90932740247726,5,TRAILING_STOP,False,2025Q4
2025-11-13 18:15:00,2025-11-13 18:45:00,SHORT,100420.39,99109.26117,83.57029764667716,130.56400497946674,122.56400497946674,160.56400497946674,0.0,2,TRAILING_STOP,True,2025Q4
2025-11-14 22:00:00,2025-11-15 00:15:00,SHORT,96656.0,96211.17800000001,80.62242524867597,46.021147161065386,38.021147161065386,76.02114716106539,0.0,9,TRAILING_STOP,True,2025Q4
2025-11-18 05:45:00,2025-11-18 07:00:00,SHORT,91445.34,91384.33602,89.45265449828577,6.6710867934874045,-1.3289132065125955,36.671086793487405,-47.325538950372334,4,TRAILING_STOP,False,2025Q4
2025-11-19 17:45:00,2025-11-19 18:15:00,SHORT,91327.03,91535.97109,81.9809860711919,-22.878340618325858,-30.878340618325858,7.121659381674144,-29.232309426902546,2,TRAILING_STOP,False,2025Q4
2025-12-01 17:30:00,2025-12-01 17:45:00,SHORT,86572.65,86709.65795000001,84.10226664286954,-15.825777540598347,-23.825777540598345,14.174222459401653,-19.644772338608902,1,TRAILING_STOP,False,2025Q4
2025-12-08 09:45:00,2025-12-08 10:15:00,LONG,90239.17,90088.75166,16.537754830720658,-16.668852339843365,-24.668852339843365,3.3311476601566343,-69.50086087892855,2,TRAILING_STOP,False,2025Q4
2025-12-09 16:30:00,2025-12-09 16:45:00,LONG,92640.01,92522.22997999999,16.356664516186854,-12.713731356462503,-20.713731356462503,7.286268643537496,-14.393349050803915,1,TRAILING_STOP,False,2025Q4
2025-12-10 18:15:00,2025-12-10 18:45:00,LONG,92000.0,91896.32,18.51497822720843,-11.269565217390545,-19.269565217390543,8.730434782609455,-27.17391304347826,2,TRAILING_STOP,False,2025Q4
2025-12-16 05:45:00,2025-12-16 08:15:00,SHORT,86977.1,86443.02,82.00458414029615,61.40466858517951,53.40466858517951,65.19992043882942,-93.10266725379424,10,TIME_EXIT,True,2025Q4
2025-12-24 07:30:00,2025-12-24 08:30:00,SHORT,87428.5,87300.7255,80.27740050211983,14.61474233230556,6.6147423323055605,44.61474233230556,-2.2864397765036846,4,TRAILING_STOP,True,2025Q4
2025-12-26 15:00:00,2025-12-26 17:30:00,SHORT,87612.72,87487.42,84.29231605654269,14.301576300793185,6.301576300793185,33.25087955265023,-20.542679190875017,10,TIME_EXIT,True,2025Q4
2025-12-29 04:15:00,2025-12-29 04:30:00,LONG,88232.84,88093.55432,11.430893884860907,-15.786149465436274,-23.786149465436274,4.213850534563726,-34.710432079483645,1,TRAILING_STOP,False,2025Q4
