signal_time,entry_time,exit_time,direction,entry_price,gross_profit_bps,net_profit_bps,mfe_bps,mae_bps,exit_bar,exit_reason,strategy
2024-01-17 20:00:00,2024-01-17 20:15:00,2024-01-17 20:45:00,SHORT,42665.81,-5.033873726996671,-13.03387372699667,24.96612627300333,-49.37677264301452,2,TRAILING_STOP,MACD Divergence
2024-01-18 06:15:00,2024-01-18 06:30:00,2024-01-18 07:00:00,SHORT,42802.0,-22.061118639315172,-30.061118639315172,7.938881360684828,-27.43329750946177,2,TRAILING_STOP,MACD Divergence
2024-01-18 11:30:00,2024-01-18 11:45:00,2024-01-18 12:00:00,LONG,42513.5,-12.028414503628396,-20.028414503628397,7.971585496371604,-19.146859232949875,1,TRAILING_STOP,MACD Divergence
2024-01-18 16:30:00,2024-01-18 16:45:00,2024-01-18 17:30:00,LONG,42132.63,-9.139059204231485,-17.139059204231486,10.860940795768515,-114.83023965036071,3,TRAILING_STOP,MACD Divergence
2024-01-18 19:15:00,2024-01-18 19:30:00,2024-01-18 22:00:00,LONG,41543.98,-68.57792633252795,-76.57792633252795,0.0,-207.17803157039944,10,TIME_EXIT,MACD Divergence
2024-01-19 00:45:00,2024-01-19 01:00:00,2024-01-19 01:30:00,SHORT,41290.5,10.772090432423568,2.7720904324235676,40.77209043242357,-2.3128806868415035,2,TRAILING_STOP,MACD Divergence
2024-01-19 07:00:00,2024-01-19 07:15:00,2024-01-19 08:45:00,SHORT,41411.1,34.66140720724559,26.66140720724559,64.66140720724559,-13.790988406490188,6,TRAILING_STOP,MACD Divergence
2024-01-19 12:00:00,2024-01-19 12:15:00,2024-01-19 13:45:00,SHORT,41367.05,-4.172680913914874,-12.172680913914874,25.827319086085126,-15.183582102179795,6,TRAILING_STOP,MACD Divergence
2024-01-19 15:30:00,2024-01-19 15:45:00,2024-01-19 16:00:00,LONG,40840.83,7.609624975788876,-0.39037502421112436,27.609624975788876,-9.062009758372206,1,TRAILING_STOP,MACD Divergence
2024-01-19 20:15:00,2024-01-19 20:30:00,2024-01-19 21:00:00,SHORT,41908.0,63.156437911616266,55.156437911616266,93.15643791161627,-13.746778658012929,2,TRAILING_STOP,MACD Divergence
2024-01-20 00:00:00,2024-01-20 00:15:00,2024-01-20 00:30:00,LONG,41603.69,-15.120625117628837,-23.120625117628837,4.879374882371163,-35.4271460055585,1,TRAILING_STOP,MACD Divergence
2024-01-20 08:15:00,2024-01-20 08:30:00,2024-01-20 09:00:00,LONG,41585.97,-6.271812344404493,-14.271812344404493,13.728187655595507,-12.21084899546622,2,TRAILING_STOP,MACD Divergence
2024-01-20 11:00:00,2024-01-20 11:15:00,2024-01-20 13:45:00,LONG,41527.37,25.465132995419644,17.465132995419644,41.57017408037093,-0.02167245361403419,10,TIME_EXIT,MACD Divergence
2024-01-20 14:15:00,2024-01-20 14:30:00,2024-01-20 15:30:00,LONG,41559.99,10.928785112797396,2.928785112797396,30.928785112797396,-19.728108692999676,4,TRAILING_STOP,MACD Divergence
2024-01-20 19:45:00,2024-01-20 20:00:00,2024-01-20 22:30:00,SHORT,41632.97,-42.8290366985583,-50.8290366985583,0.0,-57.54814033204849,10,TIME_EXIT,MACD Divergence
2024-01-21 01:00:00,2024-01-21 01:15:00,2024-01-21 03:45:00,LONG,41673.99,1.6389119448369946,-6.361088055163005,13.44003777896046,-6.838798012861259,10,TIME_EXIT,MACD Divergence
2024-01-21 04:15:00,2024-01-21 04:30:00,2024-01-21 06:45:00,LONG,41660.79,-12.722173535355495,-20.722173535355495,7.277826464644504,-23.16326694717023,9,TRAILING_STOP,MACD Divergence
2024-01-21 07:15:00,2024-01-21 07:30:00,2024-01-21 10:00:00,LONG,41630.0,19.714148450636493,11.714148450636493,31.227480182560654,0.0,10,TIME_EXIT,MACD Divergence
2024-01-21 10:00:00,2024-01-21 10:15:00,2024-01-21 12:45:00,SHORT,41712.07,-5.734551174275996,-13.734551174275996,6.249989511429116,-27.545983692490317,10,TIME_EXIT,MACD Divergence
2024-01-21 13:00:00,2024-01-21 13:15:00,2024-01-21 15:45:00,SHORT,41802.0,34.85957609683775,26.85957609683775,47.12693172575475,-18.99191426247534,10,TIME_EXIT,MACD Divergence
2024-01-21 16:30:00,2024-01-21 16:45:00,2024-01-21 19:15:00,LONG,41628.0,7.588642260016457,-0.41135773998354264,24.447487268184105,-6.872777937926536,10,TIME_EXIT,MACD Divergence
2024-01-21 20:30:00,2024-01-21 20:45:00,2024-01-21 21:45:00,SHORT,41717.88,-6.602358509109141,-14.602358509109141,23.39764149089086,-22.34533490196558,4,TRAILING_STOP,MACD Divergence
2024-01-21 23:45:00,2024-01-22 00:00:00,2024-01-22 00:15:00,LONG,41580.32,-0.837088314856576,-8.837088314856576,19.162911685143424,-11.71948652631899,1,TRAILING_STOP,MACD Divergence
2024-01-22 02:30:00,2024-01-22 02:45:00,2024-01-22 05:15:00,LONG,41363.91,-85.29174345462091,-93.29174345462091,0.0,-164.37275876482744,10,TIME_EXIT,MACD Divergence
2024-01-22 09:45:00,2024-01-22 10:00:00,2024-01-22 10:15:00,LONG,40744.86,-0.009748468887345041,-8.009748468887345,19.990251531112655,-93.31974634346594,1,TRAILING_STOP,MACD Divergence
2024-01-22 15:15:00,2024-01-22 15:30:00,2024-01-22 16:00:00,LONG,40455.16,83.77662577530144,75.77662577530144,103.77662577530144,0.0,2,TRAILING_STOP,MACD Divergence
