horizon,norm_window,min_expectancy,max_distance,k,min_mfe,max_bars_in_trade,sample_interval,blocked_regimes,total_pnl,total_pnl_pct,win_rate,total_trades,profit_factor,max_drawdown_pct,sharpe,expectancy,long_trades,short_trades,long_pnl,short_pnl
3,180,0.0,3.0,100,0.0005,0,3,NONE,-30.99190571013478,-30.99190571013478,0.0,144,0.0,30.99190571013476,-0.11875134940714119,-0.21522156743149157,73,71,-26.669123870907,-4.32278183922778
3,180,0.0,5.0,200,0.0005,0,3,NONE,-31.18787561850796,-31.18787561850796,1.0752688172043012,186,0.0017835085327677395,31.187875618507917,-0.12021634181512322,-0.16767675063713952,91,95,-24.954299213953398,-6.233576404554551
3,180,0.0,3.0,200,0.001,5,3,NONE,-31.638099762149892,-31.638099762149892,4.968944099378882,161,0.005438644851522428,31.638099762149906,-0.9174707444988862,-0.1965099364108689,104,57,-19.783140265568452,-11.854959496581428
3,180,0.0,3.0,200,0.001,3,3,NONE,-32.00462664212202,-32.00462664212202,4.069767441860465,172,0.004886747599391542,32.00462664212206,-1.0272316296869652,-0.1860734107100118,109,63,-19.874446553025034,-12.130180089096976
3,180,0.0,3.0,150,0.0005,0,3,NONE,-32.155474745995335,-32.155474745995335,0.0,125,0.0,32.155474745995335,-0.12105480307012317,-0.25724379796796265,70,55,-28.420840868609915,-3.7346338773854186
3,180,0.0,4.0,150,0.0005,0,3,NONE,-32.48427806302244,-32.48427806302244,0.0,133,0.0,32.48427806302249,-0.11854893906865598,-0.2442426922031762,77,56,-28.7782984940841,-3.7059795689383366
3,180,0.0,4.0,100,0.0005,0,3,NONE,-32.88302709899773,-32.88302709899773,0.0,175,0.0,32.88302709899769,-0.11428988882575052,-0.18790301199427273,90,85,-27.629191302808795,-5.253835796188936
3,180,0.0,4.0,200,0.0005,0,1,NONE,-32.92953853147367,-32.92953853147367,1.1764705882352942,85,0.0005488024261470929,32.92953853147368,-0.13083910689316952,-0.3874063356643961,48,37,-30.345113663886654,-2.584424867587018
3,180,0.0,5.0,200,0.0005,0,1,NONE,-35.405472693524466,-35.405472693524466,0.0,93,0.0,35.405472693524544,-0.12624723129634818,-0.3807040074572523,59,34,-32.95825137098521,-2.4472213225392525
3,180,0.0,3.0,150,0.001,5,3,NONE,-44.10347265898321,-44.10347265898321,4.782608695652174,230,0.005655928341968137,44.10347265898331,-1.020296192120374,-0.19175422895210084,128,102,-23.782331200432658,-20.321141458550528
3,180,0.0,4.0,200,0.001,5,3,NONE,-44.797985853272735,-44.797985853272735,5.93607305936073,219,0.007055069847227055,44.79798585327284,-0.9854995779803073,-0.20455701302864263,155,64,-31.2387294164555,-13.559256436817225
3,180,0.0,3.0,150,0.001,3,3,NONE,-46.529470417776,-46.529470417776,3.557312252964427,253,0.0050583089945795716,46.52947041777607,-1.1105079562668523,-0.1839109502678893,139,114,-24.571012889488667,-21.958457528287315
3,180,0.0,4.0,200,0.001,3,3,NONE,-46.76138001467171,-46.76138001467171,5.158730158730158,252,0.005901073712176058,46.7613800146717,-1.0780302745469534,-0.1855610318042528,176,76,-33.04681607136444,-13.714563943307246
3,180,0.0,5.0,200,0.001,5,3,NONE,-54.030922243168796,-54.0309222431688,6.367041198501873,267,0.007050656557267659,54.0309222431689,-0.9751215441756564,-0.20236300465606288,189,78,-38.49436680786763,-15.53655543530116
3,180,0.0,5.0,200,0.001,3,3,NONE,-59.490341854636036,-59.49034185463603,5.111821086261981,313,0.005803491585242651,59.49034185463611,-1.0869085742929212,-0.19006498995091392,219,94,-43.0765424378651,-16.413799416770964
3,180,0.0,4.0,150,0.001,5,3,NONE,-59.762280062770564,-59.762280062770564,5.379746835443038,316,0.006157121629016894,59.76228006277069,-0.984599847871532,-0.18912113943914738,195,121,-36.11929709230705,-23.642982970463528
3,180,0.0,3.0,200,0.001,5,1,NONE,-64.49852638378509,-64.49852638378509,3.374233128834356,326,0.0025334378660185584,64.49852638378512,-0.8848890525680788,-0.1978482404410585,197,129,-38.82726755380598,-25.671258829979124
3,180,0.0,3.0,200,0.001,3,1,NONE,-65.95976193824652,-65.95976193824652,2.247191011235955,356,0.0018917617660667199,65.95976193824649,-1.0798623422618958,-0.18528023016361372,220,136,-40.85973950186095,-25.100022436385515
3,180,0.0,4.0,150,0.001,3,3,NONE,-66.04674198172063,-66.04674198172063,3.867403314917127,362,0.0051041345355961375,66.04674198172071,-1.1216962258692107,-0.18244956348541613,221,141,-39.84287797065643,-26.20386401106422
3,180,0.0,3.0,100,0.001,5,3,NONE,-70.29618577055616,-70.29618577055616,4.400977995110025,409,0.004035328470955515,70.29618577055626,-0.9857603266357081,-0.1718733148424357,196,213,-33.9800161521256,-36.3161696184306
3,180,0.0,5.0,150,0.001,5,3,NONE,-73.11739131519944,-73.11739131519944,5.630026809651475,373,0.006463841947578302,73.11739131519954,-0.9756723347103745,-0.1960251777887384,232,141,-46.006642716714445,-27.110748598484978
3,180,0.0,5.0,150,0.001,3,3,NONE,-80.31380961293806,-80.31380961293806,4.597701149425287,435,0.006431691966328147,80.31380961293814,-1.1059393218904485,-0.18462944738606443,268,167,-49.76230893714292,-30.551500675795122
3,180,0.0,3.0,100,0.001,3,3,NONE,-81.84412389957923,-81.84412389957923,2.813852813852814,462,0.003104791389152434,81.84412389957924,-1.1592656043956662,-0.17715178333242268,215,247,-38.36662272219277,-43.477501177386515
3,180,0.0,4.0,100,0.001,5,3,NONE,-91.55601001433654,-91.55601001433654,4.8964218455743875,531,0.005344898481868791,91.55601001433668,-0.9565013096954995,-0.17242186443377894,276,255,-49.129736332513524,-42.42627368182313
3,180,0.0,3.0,150,0.001,5,1,NONE,-93.43723716343781,-93.43723716343781,3.112033195020747,482,0.0022004559030171173,93.43723716343791,-0.8874631710576906,-0.19385318913576324,254,228,-52.59080500181068,-40.84643216162723
3,180,0.0,4.0,200,0.001,5,1,NONE,-93.75239384024887,-93.75239384024887,3.9337474120082816,483,0.003412761866787915,93.75239384024897,-0.8356627979795174,-0.1941043350729791,330,153,-66.18988209256284,-27.562511747686116
3,180,0.0,3.0,150,0.001,3,1,NONE,-98.54957967463763,-98.54957967463763,2.41635687732342,538,0.002129738203751705,98.54957967463766,-1.0980862918919094,-0.18317765738780237,289,249,-54.5069306922619,-44.042648982375795
3,180,0.0,4.0,200,0.001,3,1,NONE,-101.06745790040486,-101.06745790040486,3.64963503649635,548,0.0035039544270326303,101.06745790040486,-1.0734362331480045,-0.18442966770146874,373,175,-70.03047774079342,-31.036980159611428
3,180,0.0,5.0,100,0.001,5,3,NONE,-105.21398189314151,-105.21398189314151,5.583756345177665,591,0.005867674555362773,105.21398189314162,-0.9084507765696848,-0.17802704212037493,309,282,-58.70814219429866,-46.50583969884295
3,180,0.0,4.0,100,0.001,3,3,NONE,-108.94000682745967,-108.94000682745968,3.0694668820678515,619,0.0032935527063309234,108.94000682745965,-1.1453857942703998,-0.17599354899428063,316,303,-57.52801878121414,-51.411988046245554
3,180,0.0,5.0,200,0.001,5,1,NONE,-111.07762549500305,-111.07762549500305,4.448398576512456,562,0.0041805744172667015,111.07762549500315,-0.8465431151494632,-0.1976470204537421,386,176,-77.11325587959506,-33.964369615408
3,180,0.0,5.0,200,0.001,3,1,NONE,-120.7998454645291,-120.79984546452911,3.8520801232665636,649,0.003945166310515613,120.79984546452908,-1.0546706361964207,-0.18613227344303399,445,204,-83.25815659627301,-37.541688868256045
3,180,0.0,4.0,150,0.001,5,1,NONE,-123.16288034598779,-123.16288034598779,3.230769230769231,650,0.0025252918168621524,123.16288034598763,-0.8967112126890505,-0.18948135437844252,386,264,-76.52336140206059,-46.63951894392707
3,180,0.0,5.0,100,0.001,3,3,NONE,-124.49481157451265,-124.49481157451265,4.428571428571428,700,0.005059402035414793,124.49481157451268,-1.0939827379567164,-0.17784973082073233,362,338,-68.24318347830128,-56.25162809621136
3,180,0.0,4.0,150,0.001,3,1,NONE,-136.03460044442997,-136.03460044442997,2.642007926023778,757,0.0024543118070577182,136.03460044442997,-1.073885935715598,-0.17970224629383091,453,304,-84.34755580524649,-51.68704463918351
3,180,0.0,3.0,100,0.001,5,1,NONE,-139.55691983148137,-139.55691983148137,3.4571062740076828,781,0.002428221235790045,139.55691983148142,-0.9149227660570842,-0.17869003819651907,381,400,-72.17478634435234,-67.38213348712908
3,180,0.0,5.0,150,0.001,5,1,NONE,-142.09224285285123,-142.09224285285123,3.551912568306011,732,0.003312794507931263,142.09224285285129,-0.9051289547106068,-0.1941150858645509,453,279,-92.34746728592887,-49.74477556692244
3,180,0.0,5.0,150,0.001,3,1,NONE,-157.4588842123123,-157.4588842123123,3.233256351039261,866,0.004099513620745226,157.4588842123122,-1.0526793828607333,-0.18182319193107652,533,333,-98.97535972144632,-58.48352449086589
3,180,0.0,3.0,100,0.001,3,1,NONE,-162.80929483705646,-162.80929483705646,1.9736842105263157,912,0.0018990117839088718,162.80929483705648,-1.1576858886658214,-0.1785189636371234,437,475,-78.9190815819547,-83.8902132551018
3,180,0.0,4.0,100,0.001,5,1,NONE,-181.16466468414563,-181.16466468414563,4.6351084812623276,1014,0.004724770010893487,181.16466468414524,-0.9164218137889736,-0.17866337740053775,550,464,-102.93077681248495,-78.2338878716603
3,180,0.0,5.0,100,0.001,5,1,NONE,-200.01384712499632,-200.01384712499632,5.0412465627864345,1091,0.004588640289610015,200.01384712499598,-0.904363415007952,-0.1833307489688323,592,499,-114.09146173136318,-85.92238539363282
3,180,0.0,4.0,100,0.001,3,1,NONE,-215.69279710359433,-215.69279710359433,2.4834437086092715,1208,0.002381521858342561,215.69279710359444,-1.122150740090774,-0.17855363998641915,642,566,-117.39613334146478,-98.29666376212961
3,180,0.0,5.0,100,0.001,3,1,NONE,-238.9535751541981,-238.95357515419812,3.4980988593155895,1315,0.003896659995702332,238.95357515419815,-1.0894103734112948,-0.1817137453644092,708,607,-131.45511647036713,-107.49845868383093
3,180,0.0,3.0,200,0.0005,5,3,NONE,-934.8783082154579,-934.8783082154579,0.11603171533552505,5171,0.00011133056290499704,934.8783082154566,-1.2128617180216217,-0.18079255622035545,2586,2585,-467.5793666363076,-467.2989415791487
3,180,0.0,4.0,200,0.0005,5,3,NONE,-996.9645197359272,-996.9645197359272,0.18171906232963836,5503,0.00020188100140656112,996.9645197359262,-1.1608386647071993,-0.18116745770233098,2775,2728,-505.40103660985545,-491.56348312607037
3,180,0.0,5.0,200,0.0005,5,3,NONE,-1023.4161616830465,-1023.4161616830467,0.24866785079928952,5630,0.0002699556737591956,1023.4161616830455,-1.1557077964621822,-0.18177906957070103,2851,2779,-521.3440625922608,-502.0720990907844
3,180,0.0,3.0,150,0.0005,5,3,NONE,-1031.9983102383885,-1031.9983102383885,0.17683465959328026,5655,0.0002133185966625245,1031.998310238389,-1.231966569493628,-0.18249306989184613,2893,2762,-526.5586219431702,-505.43968829521896
3,180,0.0,4.0,150,0.0005,5,3,NONE,-1082.8415169907205,-1082.8415169907205,0.28523489932885904,5960,0.00034531435361649854,1082.8415169907207,-1.2072009007788203,-0.18168481828703378,3083,2877,-557.1210956313823,-525.7204213593383
3,180,0.0,5.0,150,0.0005,5,3,NONE,-1108.6246159313666,-1108.6246159313666,0.3290014805066623,6079,0.0004602337513263181,1108.6246159313664,-1.1958368636193293,-0.18236956998377485,3154,2925,-573.0447093864311,-535.5799065449353
3,180,0.0,3.0,100,0.0005,5,3,NONE,-1189.5703519189742,-1189.5703519189742,0.2601775329048056,6534,0.00022306034940678697,1189.5703519189708,-1.274196092095681,-0.18205851728175285,3441,3093,-628.0604625890173,-561.5098893299562
3,180,0.0,4.0,100,0.0005,5,3,NONE,-1239.3043407664404,-1239.3043407664404,0.3375403580862929,6814,0.00033779371431752854,1239.3043407664377,-1.2513734545684443,-0.18187618737400035,3584,3230,-653.3428374077021,-585.9615033587362
3,180,0.0,5.0,100,0.0005,5,3,NONE,-1258.961117945041,-1258.961117945041,0.40479976868584644,6917,0.0004745067426736353,1258.9611179450385,-1.2365003498511256,-0.182009703331652,3643,3274,-666.2992084574347,-592.6619094876024
3,180,0.0,3.0,200,0.0005,5,1,NONE,-1390.927692256317,-1390.927692256317,0.09220231822971549,7592,9.441531916494589e-05,1390.927692256313,-1.1775672134161257,-0.1832096538799145,3847,3745,-705.4585013832758,-685.469190873034
3,180,0.0,3.0,200,0.0005,3,3,NONE,-1402.6447814097073,-1402.6447814097073,0.09054456085887984,7731,0.00011203760158554386,1402.6447814097075,-1.5062568151352191,-0.1814312225339161,3759,3972,-682.4670148408427,-720.1777665688592
3,180,0.0,4.0,200,0.0005,5,1,NONE,-1467.6244932649506,-1467.6244932649506,0.199203187250996,8032,0.00021480645337845148,1467.6244932649515,-1.1641816475792484,-0.18272217296625376,4126,3906,-757.9715700396091,-709.6529232253407
3,180,0.0,5.0,200,0.0005,5,1,NONE,-1499.6273639060034,-1499.6273639060034,0.2326435655687523,8167,0.00023765392228999857,1499.6273639060032,-1.1404080634594322,-0.18362034577029562,4225,3942,-779.6042685706316,-720.0230953353746
3,180,0.0,4.0,200,0.0005,3,3,NONE,-1504.5206436046733,-1504.5206436046733,0.15681544028950542,8290,0.00018446351687982285,1504.5206436046742,-1.4590950883977207,-0.18148620550116673,4065,4225,-738.996361043043,-765.5242825616265
3,180,0.0,3.0,150,0.0005,3,3,NONE,-1529.9513026959287,-1529.9513026959287,0.10683760683760685,8424,0.00015459344793097298,1529.9513026959276,-1.5161047216955315,-0.1816181508423466,4234,4190,-768.960853371398,-760.9904493245251
3,180,0.0,5.0,200,0.0005,3,3,NONE,-1546.8779211293195,-1546.8779211293195,0.18816888157121017,8503,0.0002244450662172215,1546.8779211293206,-1.443934977542399,-0.18192143021631407,4190,4313,-764.6548010042578,-782.2231201250572
3,180,0.0,3.0,150,0.0005,5,1,NONE,-1573.610639798757,-1573.610639798757,0.16489988221436985,8490,0.00016607304009654333,1573.6106397987596,-1.199523008520208,-0.18534872082435255,4360,4130,-807.5401787192744,-766.0704610794778
3,180,0.0,4.0,150,0.0005,3,3,NONE,-1623.2847832287978,-1623.2847832287978,0.15651201788708777,8945,0.00020869426968437465,1623.2847832287985,-1.4902606699121108,-0.18147398359181607,4529,4416,-820.3233554837964,-802.9614277449939
3,180,0.0,4.0,150,0.0005,5,1,NONE,-1642.6336037938654,-1642.6336037938654,0.2028397565922921,8874,0.00018872098884188885,1642.6336037938686,-1.194476307420244,-0.18510633353548173,4600,4274,-850.7858518022178,-791.847751991646
3,180,0.0,5.0,150,0.0005,3,3,NONE,-1663.3870894731656,-1663.3870894731658,0.21872265966754156,9144,0.0003124558696764518,1663.3870894731651,-1.4725295510391347,-0.18191022413311045,4647,4497,-845.078401793109,-818.3086876800479
3,180,0.0,5.0,150,0.0005,5,1,NONE,-1672.498477365286,-1672.498477365286,0.2778704012448594,8997,0.00039499918528895366,1672.4984773652889,-1.1819508957169302,-0.1858951291947632,4703,4294,-873.7832424542829,-798.7152349110023
3,180,0.0,3.0,100,0.0005,3,3,NONE,-1743.176589670915,-1743.1765896709153,0.1348687623197427,9639,0.0001462061141993622,1743.1765896709144,-1.5610764036966325,-0.18084620704128118,4922,4717,-892.0395709960658,-851.1370186748405
3,180,0.0,3.0,100,0.0005,5,1,NONE,-1821.108182257548,-1821.108182257548,0.2128090798540738,9868,0.00018732441477550834,1821.1081822575477,-1.254279192322672,-0.18454683646712028,5112,4756,-944.9700414843492,-876.1381407731938
3,180,0.0,4.0,100,0.0005,3,3,NONE,-1827.2729621663802,-1827.2729621663802,0.18793273986152326,10110,0.00019696804291331578,1827.2729621663834,-1.528566371135948,-0.1807391653972679,5175,4935,-936.534471638026,-890.738490528349
3,180,0.0,5.0,100,0.0005,3,3,NONE,-1861.1005413155533,-1861.100541315553,0.3013805172078553,10286,0.00034004449701685406,1861.1005413155547,-1.5100773808225,-0.18093530442500005,5269,5017,-957.1835121100739,-903.9170292054723
3,180,0.0,4.0,100,0.0005,5,1,NONE,-1887.7275221431205,-1887.7275221431205,0.3617166878482745,10229,0.00034900594079581126,1887.7275221431216,-1.2390089276639222,-0.1845466342890914,5334,4895,-986.218409254484,-901.5091128886314
3,180,0.0,3.0,200,0.0005,3,1,NONE,-1887.8331415632676,-1887.8331415632676,0.06723657669772357,10411,5.416225124455312e-05,1887.8331415632704,-1.4410178458614158,-0.18133062545031828,5243,5168,-948.4716064695597,-939.3615350937031
3,180,0.0,5.0,100,0.0005,5,1,NONE,-1907.8888195713141,-1907.8888195713141,0.4544575517308064,10342,0.00044548669293397684,1907.888819571312,-1.2295090844970402,-0.18447967700360757,5393,4949,-999.8434046650642,-908.0454149062454
3,180,0.0,4.0,200,0.0005,3,1,NONE,-2009.0640450445442,-2009.0640450445442,0.13541572627967863,11077,0.00011018590210225291,2009.0640450445449,-1.4003455925839234,-0.18137257786806396,5648,5429,-1023.1886593915767,-985.8753856529684
3,180,0.0,5.0,200,0.0005,3,1,NONE,-2054.92399043138,-2054.92399043138,0.15922158337019018,11305,0.00017091668333819513,2054.9239904313804,-1.4018080889034732,-0.1817712508121523,5811,5494,-1053.997244934204,-1000.9267454971788
3,180,0.0,3.0,150,0.0005,3,1,NONE,-2115.3391703375087,-2115.3391703375087,0.07778738115816768,11570,8.206747189700861e-05,2115.339170337508,-1.4979919431232764,-0.18282966035760562,5883,5687,-1076.7201748953535,-1038.6189954421432
3,180,0.0,4.0,150,0.0005,3,1,NONE,-2218.5630939303323,-2218.5630939303323,0.10705756402865849,12143,0.00013371924257254744,2218.5630939303283,-1.4683527683877675,-0.18270304652312563,6259,5884,-1144.053226642509,-1074.5098672878057
3,180,0.0,5.0,150,0.0005,3,1,NONE,-2256.712325771804,-2256.712325771804,0.12152637122255529,12343,0.00015042502810627678,2256.7123257718063,-1.4530609162617603,-0.18283337322950602,6402,5941,-1170.382674610331,-1086.3296511614647
3,180,0.0,3.0,100,0.0005,3,1,NONE,-2447.0600325517853,-2447.0600325517853,0.10410469958358119,13448,9.200525373953989e-05,2447.060032551786,-1.543329739530706,-0.18196460682270754,6960,6488,-1267.1337044190163,-1179.9263281327503
3,180,0.0,4.0,100,0.0005,3,1,NONE,-2548.363850073974,-2548.363850073974,0.185953368616793,13982,0.00019024950669396196,2548.3638500739758,-1.516455375001298,-0.18226032399327446,7274,6708,-1328.1618340849745,-1220.202015988991
3,180,0.0,5.0,100,0.0005,3,1,NONE,-2578.3195655180975,-2578.3195655180975,0.2616320181021072,14142,0.000251671095067746,2578.3195655180975,-1.5017561530314363,-0.18231647330774198,7389,6753,-1350.9606530965657,-1227.3589124215223
